"Origin","lon","lat"
"5063",138.6213476,-34.9515307
"5081",138.6163371,-34.8899195
"5154",138.7442455,-35.0183091
"5242",138.8095665,-34.9764499
"5240",138.8246514,-34.9138333
"5141",138.7040858,-34.9376057
"5090",138.6965591,-34.8450957
"5140",138.7015768,-34.9526096
"5152",138.7091042,-34.9900747
"5252",138.9706803,-35.0425171
"5142",138.7417347,-34.9599982
"5066",138.663955,-34.9485341
"5132",138.7743842,-34.8472894
"5126",138.7266721,-34.7978361
"5097",138.7040858,-34.8183744
"5091",138.7342029,-34.8215901
"5092",138.6840168,-34.8192845
"5114",138.7794089,-34.7161335
"5133",138.7944857,-34.800439
"5127",138.686525,-34.7996704
"5261",139.7319925,-35.5620717
"5112",138.673985,-34.7325385
"5121",138.6288642,-34.6634406
"5116",138.7241621,-34.6336951
"5118",138.739224,-34.5892749
"5501",138.3589086,-34.4875437
"5120",138.5287267,-34.6588375
"0853",132.374164,-14.5473457
"5117",138.6539268,-34.6416029
"5162",138.5437358,-35.118261
"5163",138.56876,-35.1332262
"5170",138.4837239,-35.2301549
"5164",138.496221,-35.1281692
"5159",138.5887875,-35.0684302
"5169",138.4837239,-35.1936786
"5265",139.7319925,-35.7090259
"5264",139.4872858,-35.9032413
"5259",139.4059435,-35.5041395
"5255",139.0009403,-35.2657984
"5333",140.4721736,-34.5170872
"5332",140.2862819,-34.3517007
"5108",138.6288642,-34.7552535
"5344",140.5446161,-34.2730065
"5331",140.3172249,-34.2231267
"5355",139.0211225,-34.4459575
"5360",138.9102087,-34.4471113
"5351",138.9202828,-34.6448853
"5353",139.3247147,-34.5869221
"5352",138.9404364,-34.5609108
"5356",139.2435998,-34.4061799
"5343",140.534262,-34.3722813
"5453",138.598804,-33.8487592
"5464",138.3589086,-33.6765832
"5452",138.6489134,-33.9710045
"5454",138.598804,-33.4777612
"5415",138.7794089,-33.9036859
"5462",138.4587382,-33.8470065
"5451",138.6589406,-34.039841
"5540",138.1200592,-33.2080635
"5655",135.2243578,-32.4398005
"5654",134.9253354,-32.9497718
"5680",134.3236557,-32.2048282
"5661",134.6630541,-32.3815251
"5670",135.1494505,-33.4868857
"5068",138.6564337,-34.9202316
"5031",138.5662571,-34.924146
"5671",134.5878439,-33.0665995
"5602",136.9028375,-33.4690808
"5605",136.018188,-34.4192193
"5604",136.3049196,-34.0614409
"5607",135.6763443,-34.6576031
"5040",138.5312279,-34.9645281
"5632",135.5629394,-34.0698315
"5631",135.7142063,-34.2818276
"5630",135.6574246,-34.4169609
"5606",135.8564576,-34.7307511
"5048",138.5237246,-35.0185675
"5109",138.673985,-34.7692638
"5017",138.4937213,-34.8047928
"5094",138.56876,-34.8038009
"5110",138.56876,-34.7304381
"5062",138.6338758,-34.9818924
"5085",138.613832,-34.854518
"5345",140.4514913,-34.2654444
"5041",138.5937955,-34.9836086
"5342",140.5756887,-34.2003327
"5042",138.5837799,-35.0069082
"5075",138.6764928,-34.8689266
"5032",138.5437358,-34.9262534
"5024",138.5137217,-34.9229531
"5033",138.5612516,-34.9403794
"5084",138.5937955,-34.8553998
"5074",138.6714773,-34.8806117
"5267",140.4308159,-36.0969888
"5082",138.5937955,-34.8828879
"5038",138.5537441,-34.9670082
"5049",138.5237246,-35.0459889
"5167",138.4737282,-35.1530214
"5161",138.5337293,-35.0958327
"5156",138.6940504,-35.0250749
"5043",138.5537441,-34.9944528
"5157",138.6589406,-35.0700533
"5243",138.8498018,-34.9746306
"5245",138.8095665,-35.0314617
"5241",138.8699303,-34.9094528
"5244",138.9404364,-34.929131
"5250",138.8648975,-35.0404491
"5139",138.8045391,-34.9239285
"5401",138.6589406,-34.2615181
"5413",138.9202828,-34.1275602
"5414",138.8196226,-33.9941359
"5411",138.76936,-34.2604738
"5412",138.739224,-34.1465459
"5076",138.7040858,-34.873423
"5052",138.6439004,-35.004348
"5035",138.5762695,-34.9511792
"5153",138.7794089,-35.08318
"5034",138.5912914,-34.9528246
"5322",139.8854497,-34.1302474
"5330",140.1009527,-34.0363353
"5320",139.4466005,-33.9294188
"5073",138.6815087,-34.8939181
"5357",139.6503106,-34.4199277
"5069",138.6263585,-34.9078055
"5050",138.5837799,-35.025203
"5065",138.6439004,-34.9402486
"5089",138.7342029,-34.8491256
"5000",133.775136,-25.274398
"5006",138.5962997,-34.9091145
"5088",138.6714773,-34.8531022
"5067",138.6313699,-34.9236189
"5168",138.5012206,-35.1621961
"5173",138.4737282,-35.2806692
"5172",138.5787728,-35.2925472
"5083",138.6113271,-34.8786853
"5087",138.6464068,-34.8702649
"5093",138.6614478,-34.8352083
"5098",138.6413941,-34.8315199
"5431",138.6388879,-32.7105779
"5046",138.5437358,-35.008591
"5134",138.7492675,-34.8966143
"5072",138.7040858,-34.9101042
"5070",138.6413941,-34.8956922
"5136",138.7442455,-34.9174787
"0871",133.775136,-25.274398
"5710",137.872375,-32.5027232
"2648",142.1912307,-33.3707197
"5280",140.265662,-37.4887446
"5733",138.3988186,-28.1327889
"5554",137.7243139,-34.0020113
"7250",147.0977983,-41.45012
"5253",139.4872858,-35.0218395
"5201",138.6990679,-35.2329394
"5260",139.5076392,-35.3064118
"5044",138.5262256,-34.9944627
"5725",136.7478493,-30.4464984
"5020",138.4862231,-34.86349
"6021",115.8107681,-31.8759953
"6064",115.8462613,-31.8364571
"6061",115.8462613,-31.8682916
"6012",115.7634366,-32.0135412
"6066",115.8935783,-31.836786
"6060",115.8462613,-31.9001174
"6022",115.8137261,-31.8514757
"6024",115.8107681,-31.8335417
"6027",115.7693535,-31.752231
"6025",115.7456852,-31.7998382
"6019",115.7634366,-31.896864
"6872",133.775136,-25.274398
"6151",115.8699209,-31.9797919
"6062",115.9054062,-31.8872484
"6056",116.0532101,-31.8602523
"6280",115.3311689,-33.7555447
"6054",115.9408868,-31.9007183
"6063",115.9408868,-31.8689096
"6101",115.9083631,-31.9846562
"6105",115.9586253,-31.9657302
"6163",115.7930198,-32.0865957
"6112",116.005922,-32.1670352
"6102",115.9083631,-32.0058457
"6057",116.0118335,-31.948787
"6111",116.1832068,-32.1384821
"6100",115.8965353,-31.9660425
"6710",115.094045,-21.9162671
"6008",115.8137261,-31.9575626
"6074",116.2540856,-31.9747933
"6109",116.0118335,-32.0440832
"6076",116.1595761,-31.9956933
"6108",115.9527126,-32.0570426
"6155",115.91132,-32.0819784
"6121",115.9231471,-32.216928
"6149",115.8580914,-32.0671284
"6147",115.9261038,-32.0443356
"6167",115.8403461,-32.2244737
"6170",115.8107681,-32.2679505
"6171",115.8285153,-32.3222184
"6210",115.7220148,-32.5461633
"6169",115.7693535,-32.32457
"6165",115.798936,-32.1964799
"6172",115.7516025,-32.3760083
"6489",117.9717606,-31.0547264
"6168",115.7693535,-32.2822732
"6530",113.8584737,-28.7776521
"6016",115.8373885,-31.920607
"6461",117.0323305,-31.101742
"6479",118.3929417,-30.5755153
"6490",118.2526623,-31.1569039
"6477",117.9717606,-30.8013241
"6965",133.775136,-25.274398
"6753",119.7889248,-22.9798905
"6152",115.8699209,-32.0115829
"6053",115.9172336,-31.9164799
"7008",147.2858972,-42.8667403
"6059",115.8699209,-31.8843665
"6052",115.884707,-31.915616
"6026",115.798936,-31.8042538
"6020",115.7516025,-31.825112
"6028",115.7279326,-31.7239719
"6230",115.6273131,-33.3870825
"6236",115.8758354,-33.4470807
"6229",115.7160969,-33.3517688
"6271",115.5799503,-33.5859042
"6227",115.816684,-33.3242404
"6237",115.6865054,-33.4891504
"6330",117.8780275,-34.9754734
"6018",115.7871034,-31.8917374
"6332",133.775136,-25.274398
"6328",118.5797981,-34.5142501
"6336",118.3929417,-33.9076796
"6321",117.5026174,-34.2500507
"6153",115.8433037,-32.0253285
"6725",122.7181375,-18.9833384
"6010",115.7752703,-31.9685608
"6726",122.2114952,-17.9521644
"6084",116.0886704,-31.5660082
"6501",115.9231471,-31.5382441
"6510",116.0886704,-30.7132852
"6512",115.9940986,-30.3907885
"6507",115.5681084,-30.6953762
"6050",115.8699209,-31.9267875
"6415",118.3461948,-31.6384222
"6156",115.8018941,-32.0396369
"6608",116.749645,-30.3985386
"6503",115.7575196,-31.1689573
"6509",116.2777073,-30.9287066
"6468",117.2676116,-29.9848066
"6252",115.9586253,-33.7520336
"6253",115.9704503,-33.8014415
"6239",115.8758354,-33.6142021
"6251",115.8758354,-33.6976567
"6333",117.0794082,-34.8849782
"6707",114.2390498,-22.6773469
"6442",121.6511258,-31.2249828
"6444",133.775136,-25.274398
"6069",116.005922,-31.7645555
"6743",127.6386622,-16.6687048
"6065",115.816684,-31.763241
"6055",115.9822747,-31.8545729
"6421",118.4396756,-31.3643106
"6413",118.0888578,-31.5112285
"6369",118.9528645,-32.1158025
"6411",117.8545867,-31.6087379
"6535",114.6192899,-28.2831844
"6409",117.5026174,-31.585917
"6426",119.6035495,-31.3699826
"6324",117.6904167,-34.6140779
"6397",116.9381434,-34.6318818
"6323",117.5730639,-34.458602
"6326",117.6904167,-34.777437
"6396",116.9381434,-34.3028954
"6322",117.4321452,-34.4108131
"6071",116.1004894,-31.8922583
"6029",133.775136,-25.274398
"6014",115.8018941,-31.9389216
"6011",115.7604781,-31.9956284
"6005",115.8373885,-31.9577214
"6160",115.7604781,-32.0539328
"6006",115.8551339,-31.9273539
"6009",115.8107681,-31.9820615
"6023",115.7752703,-31.8306124
"6158",115.7663951,-32.0367504
"6070",116.0827607,-31.9226334
"6007",115.8373885,-31.9365146
"6148",115.8965353,-32.0349098
"6150",115.8373885,-32.0584003
"6157",115.7841452,-32.0381954
"6159",115.7486438,-32.0353019
"6423",118.7198004,-31.1287561
"6571",116.4429944,-30.9139217
"6302",116.5137964,-32.022557
"6383",117.4556388,-31.9754952
"6304",116.9381434,-32.1371569
"6514",115.0228736,-30.0107238
"6058",116.0000104,-31.9831525
"6638",118.1122679,-28.3404414
"6201",133.775136,-25.274398
"6113",133.775136,-25.274398
"6233",115.7338502,-33.1853877
"6285",115.3311689,-34.0060747
"6255",116.2777073,-33.8773133
"6232",115.7279326,-33.3072511
"6275",115.7575196,-34.0365179
"6225",116.2777073,-33.3775705
"6952",133.775136,-25.274398
"6338",118.2058768,-34.2820735
"0886",132.8345405,-12.6688351
"6485",117.4086488,-31.1854805
"7018",147.3974377,-42.8727195
"7030",147.0214014,-42.1876915
"7015",147.3550909,-42.8394367
"7016",147.366961,-42.8037216
"7017",147.3379482,-42.7007869
"7054",147.2181098,-42.8994454
"7052",147.3203772,-43.0090716
"7050",147.2997708,-42.9553592
"7172",147.6082338,-42.7276445
"7171",147.5095172,-42.765277
"7173",147.6846018,-42.8403868
"7179",147.9278157,-42.9956989
"7177",147.8054144,-42.8784013
"7174",147.7685876,-42.8274145
"7120",147.592724,-42.3702085
"7027",147.3373288,-42.5433272
"7026",147.4454484,-42.6170473
"7315",146.1037444,-41.3068098
"7310",146.2018576,-41.3586159
"4285",152.9676695,-28.0150124
"7301",147.0767717,-41.6061044
"7302",147.0820343,-41.7808695
"7292",146.9135998,-41.4768372
"7268",147.2408258,-41.2768005
"7252",147.061503,-41.0866925
"7109",146.8775919,-43.267535
"7184",147.7373056,-43.1737113
"7116",146.8904415,-43.1516532
"7140",146.5885592,-42.5170721
"7249",147.1575845,-41.4740678
"7248",147.1446457,-41.3887982
"7304",146.5526657,-41.7246682
"7307",146.5081573,-41.2301525
"7306",146.0234118,-41.6653269
"4220",153.4331163,-28.0963527
"7009",147.3008839,-42.8418713
"7011",147.2330077,-42.7954134
"7012",147.1788375,-42.8373287
"7010",147.2556802,-42.8372769
"7170",147.4680759,-42.8507505
"7007",147.3230375,-42.9206944
"7150",147.2679116,-43.3937074
"7303",146.8075069,-41.5574882
"7211",147.4289618,-41.7954517
"7270",146.7530873,-41.1958161
"7275",146.8739437,-41.3302463
"7253",146.8934925,-41.0894117
"7277",146.9726748,-41.3812198
"7212",147.4572613,-41.5934307
"7215",148.2278837,-41.6050056
"7260",147.5014271,-41.1510634
"7155",147.2260865,-43.1254976
"7004",147.2829703,-42.8954918
"0810",130.8677469,-12.3675944
"0830",131.0192349,-12.3860487
"0835",131.0696413,-12.4779013
"0837",131.1803774,-12.8346029
"0831",131.0702137,-12.5924482
"0836",131.1401349,-12.5476127
"0822",131.9196471,-11.8763843
"0800",130.7766611,-12.3932794
"0821",133.775136,-25.274398
"0801",133.775136,-25.274398
"0860",134.1815176,-19.6573896
"0861",133.775136,-25.274398
