"RA_2006_CODE","RA_2006_NAME","POA_2006_CODE","POA_2006_CODE","RATIO","PERCENT"
"21","Inner Regional Australia","3624","3624",1,100
"21","Inner Regional Australia","3629","3629",1,100
"21","Inner Regional Australia","3630","3630",1,100
"21","Inner Regional Australia","3631","3631",1,100
"21","Inner Regional Australia","3633","3633",1,100
"21","Inner Regional Australia","3634","3634",1,100
"21","Inner Regional Australia","3635","3635",1,100
"21","Inner Regional Australia","3636","3636",1,100
"21","Inner Regional Australia","3637","3637",0.6947,69.47
"21","Inner Regional Australia","3638","3638",1,100
"21","Inner Regional Australia","3639","3639",0.6517,65.17
"21","Inner Regional Australia","3640","3640",1,100
"21","Inner Regional Australia","3644","3644",0.8215,82.15
"21","Inner Regional Australia","3646","3646",1,100
"21","Inner Regional Australia","3649","3649",1,100
"21","Inner Regional Australia","3658","3658",1,100
"21","Inner Regional Australia","3659","3659",1,100
"21","Inner Regional Australia","3660","3660",1,100
"21","Inner Regional Australia","3662","3662",1,100
"21","Inner Regional Australia","3664","3664",1,100
"21","Inner Regional Australia","3665","3665",1,100
"21","Inner Regional Australia","3666","3666",1,100
"21","Inner Regional Australia","3669","3669",1,100
"21","Inner Regional Australia","3670","3670",1,100
"21","Inner Regional Australia","3672","3672",1,100
"21","Inner Regional Australia","3673","3673",0.8418,84.18
"21","Inner Regional Australia","3675","3675",0.8593,85.93
"21","Inner Regional Australia","3677","3677",1,100
"21","Inner Regional Australia","3678","3678",0.8936,89.36
"21","Inner Regional Australia","3682","3682",1,100
"21","Inner Regional Australia","3683","3683",1,100
"21","Inner Regional Australia","3685","3685",1,100
"21","Inner Regional Australia","3687","3687",1,100
"21","Inner Regional Australia","3688","3688",1,100
"21","Inner Regional Australia","3690","3690",1,100
"21","Inner Regional Australia","3691","3691",0.941,94.1
"21","Inner Regional Australia","3694","3694",1,100
"21","Inner Regional Australia","3695","3695",1,100
"21","Inner Regional Australia","3700","3700",1,100
"21","Inner Regional Australia","3711","3711",1,100
"21","Inner Regional Australia","3712","3712",1,100
"21","Inner Regional Australia","3713","3713",0.2356,23.56
"21","Inner Regional Australia","3714","3714",1,100
"21","Inner Regional Australia","3717","3717",1,100
"21","Inner Regional Australia","3719","3719",1,100
"21","Inner Regional Australia","3725","3725",1,100
"21","Inner Regional Australia","3726","3726",1,100
"21","Inner Regional Australia","3727","3727",1,100
"21","Inner Regional Australia","3728","3728",1,100
"21","Inner Regional Australia","3730","3730",1,100
"21","Inner Regional Australia","3732","3732",0.4337,43.37
"21","Inner Regional Australia","3735","3735",1,100
"21","Inner Regional Australia","3737","3737",0.9589,95.89
"21","Inner Regional Australia","3738","3738",1,100
"21","Inner Regional Australia","3746","3746",1,100
"21","Inner Regional Australia","3747","3747",1,100
"21","Inner Regional Australia","3749","3749",1,100
"21","Inner Regional Australia","3750","3750",1,100
"21","Inner Regional Australia","3753","3753",1,100
"21","Inner Regional Australia","3756","3756",1,100
"21","Inner Regional Australia","3757","3757",1,100
"21","Inner Regional Australia","3758","3758",1,100
"21","Inner Regional Australia","3759","3759",0.2939,29.39
"21","Inner Regional Australia","3761","3761",1,100
"21","Inner Regional Australia","3763","3763",1,100
"21","Inner Regional Australia","3764","3764",1,100
"21","Inner Regional Australia","3770","3770",0.049,4.9
"21","Inner Regional Australia","3775","3775",1,100
"21","Inner Regional Australia","3777","3777",1,100
"21","Inner Regional Australia","3778","3778",1,100
"21","Inner Regional Australia","3779","3779",1,100
"21","Inner Regional Australia","3781","3781",0.1832,18.32
"21","Inner Regional Australia","3782","3782",0.0671,6.71
"21","Inner Regional Australia","3783","3783",1,100
"21","Inner Regional Australia","3797","3797",1,100
"21","Inner Regional Australia","3799","3799",1,100
"21","Inner Regional Australia","3808","3808",0.2504,25.04
"21","Inner Regional Australia","3809","3809",0.1579,15.79
"21","Inner Regional Australia","3810","3810",0.1073,10.73
"21","Inner Regional Australia","3812","3812",1,100
"21","Inner Regional Australia","3813","3813",1,100
"21","Inner Regional Australia","3814","3814",1,100
"21","Inner Regional Australia","3815","3815",1,100
"21","Inner Regional Australia","3816","3816",1,100
"21","Inner Regional Australia","3818","3818",1,100
"21","Inner Regional Australia","3820","3820",1,100
"21","Inner Regional Australia","3821","3821",1,100
"21","Inner Regional Australia","3822","3822",1,100
"21","Inner Regional Australia","3823","3823",1,100
"21","Inner Regional Australia","3824","3824",1,100
"21","Inner Regional Australia","3825","3825",0.9812,98.12
"21","Inner Regional Australia","3831","3831",1,100
"21","Inner Regional Australia","3832","3832",1,100
"21","Inner Regional Australia","3833","3833",1,100
"21","Inner Regional Australia","3835","3835",1,100
"21","Inner Regional Australia","3840","3840",1,100
"21","Inner Regional Australia","3842","3842",1,100
"21","Inner Regional Australia","3844","3844",1,100
"21","Inner Regional Australia","3847","3847",1,100
"21","Inner Regional Australia","3850","3850",1,100
"21","Inner Regional Australia","3851","3851",0.6663,66.63
"21","Inner Regional Australia","3852","3852",1,100
"21","Inner Regional Australia","3854","3854",1,100
"21","Inner Regional Australia","3856","3856",1,100
"21","Inner Regional Australia","3857","3857",1,100
"21","Inner Regional Australia","3858","3858",0.9737,97.37
"21","Inner Regional Australia","3859","3859",1,100
"21","Inner Regional Australia","3860","3860",0.9075,90.75
"21","Inner Regional Australia","3862","3862",0.5223,52.23
"21","Inner Regional Australia","3869","3869",1,100
"21","Inner Regional Australia","3870","3870",1,100
"21","Inner Regional Australia","3871","3871",1,100
"21","Inner Regional Australia","3916","3916",1,100
"21","Inner Regional Australia","3921","3921",0.0108,1.08
"21","Inner Regional Australia","3922","3922",1,100
"21","Inner Regional Australia","3923","3923",1,100
"21","Inner Regional Australia","3925","3925",1,100
"21","Inner Regional Australia","3928","3928",0.6235,62.35
"21","Inner Regional Australia","3929","3929",1,100
"21","Inner Regional Australia","3937","3937",0.4307,43.07
"21","Inner Regional Australia","3939","3939",0.0445,4.45
"21","Inner Regional Australia","3945","3945",1,100
"21","Inner Regional Australia","3946","3946",1,100
"21","Inner Regional Australia","3950","3950",1,100
"21","Inner Regional Australia","3951","3951",1,100
"21","Inner Regional Australia","3953","3953",1,100
"21","Inner Regional Australia","3954","3954",1,100
"21","Inner Regional Australia","3956","3956",0.6724,67.24
"21","Inner Regional Australia","3958","3958",1,100
"21","Inner Regional Australia","3959","3959",0.1808,18.08
"21","Inner Regional Australia","3960","3960",0.8986,89.86
"21","Inner Regional Australia","3962","3962",0.6265,62.65
"21","Inner Regional Australia","3964","3964",1,100
"21","Inner Regional Australia","3966","3966",0.2152,21.52
"21","Inner Regional Australia","3971","3971",0.8132,81.32
"21","Inner Regional Australia","3977","3977",0.024,2.4
"21","Inner Regional Australia","3978","3978",0.6307,63.07
"21","Inner Regional Australia","3980","3980",1,100
"21","Inner Regional Australia","3981","3981",1,100
"21","Inner Regional Australia","3984","3984",1,100
"21","Inner Regional Australia","3987","3987",1,100
"21","Inner Regional Australia","3988","3988",1,100
"21","Inner Regional Australia","3991","3991",1,100
"21","Inner Regional Australia","3992","3992",1,100
"21","Inner Regional Australia","3995","3995",1,100
"21","Inner Regional Australia","3996","3996",1,100
"22","Outer Regional Australia","3233","3233",0.1659,16.59
"22","Outer Regional Australia","3238","3238",1,100
"22","Outer Regional Australia","3239","3239",0.377,37.7
"22","Outer Regional Australia","3266","3266",0.2261,22.61
"22","Outer Regional Australia","3268","3268",0.7152,71.52
"22","Outer Regional Australia","3269","3269",1,100
"22","Outer Regional Australia","3270","3270",1,100
"22","Outer Regional Australia","3271","3271",1,100
"22","Outer Regional Australia","3272","3272",0.3633,36.33
"22","Outer Regional Australia","3274","3274",1,100
"22","Outer Regional Australia","3283","3283",0.1864,18.64
"22","Outer Regional Australia","3285","3285",1,100
"22","Outer Regional Australia","3286","3286",1,100
"22","Outer Regional Australia","3287","3287",1,100
"22","Outer Regional Australia","3289","3289",1,100
"22","Outer Regional Australia","3292","3292",1,100
"22","Outer Regional Australia","3293","3293",1,100
"22","Outer Regional Australia","3294","3294",1,100
"22","Outer Regional Australia","3300","3300",0.0953,9.53
"22","Outer Regional Australia","3301","3301",0.6589,65.89
"22","Outer Regional Australia","3302","3302",1,100
"22","Outer Regional Australia","3303","3303",1,100
"22","Outer Regional Australia","3304","3304",1,100
"22","Outer Regional Australia","3305","3305",1,100
"22","Outer Regional Australia","3310","3310",1,100
"22","Outer Regional Australia","3311","3311",1,100
"22","Outer Regional Australia","3312","3312",1,100
"22","Outer Regional Australia","3314","3314",1,100
"22","Outer Regional Australia","3315","3315",1,100
"22","Outer Regional Australia","3317","3317",1,100
"22","Outer Regional Australia","3318","3318",1,100
"22","Outer Regional Australia","3319","3319",1,100
"22","Outer Regional Australia","3324","3324",1,100
"22","Outer Regional Australia","3325","3325",1,100
"22","Outer Regional Australia","3351","3351",0.0981,9.81
"22","Outer Regional Australia","3361","3361",0.2795,27.95
"22","Outer Regional Australia","3377","3377",0.0137,1.37
"22","Outer Regional Australia","3379","3379",1,100
"22","Outer Regional Australia","3381","3381",0.893,89.3
"22","Outer Regional Australia","3384","3384",1,100
"22","Outer Regional Australia","3387","3387",1,100
"22","Outer Regional Australia","3388","3388",1,100
"22","Outer Regional Australia","3390","3390",1,100
"22","Outer Regional Australia","3391","3391",1,100
"22","Outer Regional Australia","3392","3392",1,100
"22","Outer Regional Australia","3393","3393",1,100
"22","Outer Regional Australia","3395","3395",1,100
"22","Outer Regional Australia","3400","3400",1,100
"22","Outer Regional Australia","3401","3401",1,100
"22","Outer Regional Australia","3407","3407",1,100
"22","Outer Regional Australia","3409","3409",1,100
"22","Outer Regional Australia","3412","3412",1,100
"22","Outer Regional Australia","3413","3413",1,100
"22","Outer Regional Australia","3414","3414",1,100
"22","Outer Regional Australia","3418","3418",0.9719,97.19
"22","Outer Regional Australia","3419","3419",1,100
"22","Outer Regional Australia","3420","3420",0.5445,54.45
"22","Outer Regional Australia","3423","3423",1,100
"22","Outer Regional Australia","3475","3475",0.3147,31.47
"22","Outer Regional Australia","3478","3478",0.9646,96.46
"22","Outer Regional Australia","3480","3480",1,100
"22","Outer Regional Australia","3482","3482",1,100
"22","Outer Regional Australia","3483","3483",1,100
"22","Outer Regional Australia","3485","3485",1,100
"22","Outer Regional Australia","3487","3487",1,100
"22","Outer Regional Australia","3490","3490",1,100
"22","Outer Regional Australia","3491","3491",1,100
"22","Outer Regional Australia","3494","3494",1,100
"22","Outer Regional Australia","3496","3496",1,100
"22","Outer Regional Australia","3498","3498",1,100
"22","Outer Regional Australia","3500","3500",1,100
"22","Outer Regional Australia","3501","3501",1,100
"22","Outer Regional Australia","3505","3505",1,100
"22","Outer Regional Australia","3507","3507",1,100
"22","Outer Regional Australia","3517","3517",0.426,42.6
"22","Outer Regional Australia","3518","3518",1,100
"22","Outer Regional Australia","3520","3520",1,100
"22","Outer Regional Australia","3525","3525",1,100
"22","Outer Regional Australia","3527","3527",1,100
"22","Outer Regional Australia","3529","3529",1,100
"22","Outer Regional Australia","3530","3530",1,100
"22","Outer Regional Australia","3531","3531",1,100
"22","Outer Regional Australia","3533","3533",1,100
"22","Outer Regional Australia","3537","3537",1,100
"22","Outer Regional Australia","3540","3540",1,100
"22","Outer Regional Australia","3542","3542",1,100
"22","Outer Regional Australia","3544","3544",1,100
"22","Outer Regional Australia","3546","3546",1,100
"22","Outer Regional Australia","3549","3549",1,100
"22","Outer Regional Australia","3562","3562",1,100
"22","Outer Regional Australia","3566","3566",1,100
"22","Outer Regional Australia","3567","3567",1,100
"22","Outer Regional Australia","3568","3568",1,100
"22","Outer Regional Australia","3573","3573",0.6928,69.28
"22","Outer Regional Australia","3575","3575",1,100
"22","Outer Regional Australia","3579","3579",1,100
"22","Outer Regional Australia","3580","3580",1,100
"22","Outer Regional Australia","3581","3581",1,100
"22","Outer Regional Australia","3584","3584",1,100
"22","Outer Regional Australia","3585","3585",0.9475,94.75
"22","Outer Regional Australia","3586","3586",1,100
"22","Outer Regional Australia","3588","3588",1,100
"22","Outer Regional Australia","3589","3589",1,100
"22","Outer Regional Australia","3590","3590",1,100
"22","Outer Regional Australia","3591","3591",1,100
"22","Outer Regional Australia","3594","3594",1,100
"22","Outer Regional Australia","3595","3595",1,100
"22","Outer Regional Australia","3597","3597",1,100
"22","Outer Regional Australia","3599","3599",1,100
"22","Outer Regional Australia","3637","3637",0.3053,30.53
"22","Outer Regional Australia","3639","3639",0.3483,34.83
"22","Outer Regional Australia","3641","3641",1,100
"22","Outer Regional Australia","3673","3673",0.1582,15.82
"22","Outer Regional Australia","3675","3675",0.1407,14.07
"22","Outer Regional Australia","3678","3678",0.1064,10.64
"22","Outer Regional Australia","3691","3691",0.059,5.9
"22","Outer Regional Australia","3697","3697",1,100
"22","Outer Regional Australia","3698","3698",1,100
"22","Outer Regional Australia","3699","3699",1,100
"22","Outer Regional Australia","3701","3701",1,100
"22","Outer Regional Australia","3705","3705",1,100
"22","Outer Regional Australia","3707","3707",1,100
"22","Outer Regional Australia","3709","3709",1,100
"22","Outer Regional Australia","3713","3713",0.7644,76.44
"22","Outer Regional Australia","3720","3720",1,100
"22","Outer Regional Australia","3722","3722",1,100
"22","Outer Regional Australia","3723","3723",1,100
"22","Outer Regional Australia","3732","3732",0.5663,56.63
"22","Outer Regional Australia","3733","3733",1,100
"22","Outer Regional Australia","3737","3737",0.0411,4.11
"22","Outer Regional Australia","3739","3739",1,100
"22","Outer Regional Australia","3740","3740",1,100
"22","Outer Regional Australia","3741","3741",1,100
"22","Outer Regional Australia","3744","3744",1,100
"22","Outer Regional Australia","3825","3825",0.0188,1.88
"22","Outer Regional Australia","3851","3851",0.3337,33.37
"22","Outer Regional Australia","3858","3858",0.0263,2.63
"22","Outer Regional Australia","3860","3860",0.0925,9.25
"22","Outer Regional Australia","3862","3862",0.4777,47.77
"22","Outer Regional Australia","3865","3865",1,100
"22","Outer Regional Australia","3874","3874",1,100
"22","Outer Regional Australia","3875","3875",1,100
"22","Outer Regional Australia","3878","3878",1,100
"22","Outer Regional Australia","3880","3880",1,100
"22","Outer Regional Australia","3882","3882",1,100
"22","Outer Regional Australia","3885","3885",1,100
"22","Outer Regional Australia","3886","3886",1,100
"22","Outer Regional Australia","3887","3887",1,100
"22","Outer Regional Australia","3888","3888",0.9219,92.19
"22","Outer Regional Australia","3895","3895",1,100
"22","Outer Regional Australia","3896","3896",1,100
"22","Outer Regional Australia","3898","3898",1,100
"22","Outer Regional Australia","3900","3900",1,100
"22","Outer Regional Australia","3902","3902",1,100
"22","Outer Regional Australia","3904","3904",1,100
"22","Outer Regional Australia","3909","3909",1,100
"22","Outer Regional Australia","3921","3921",0.9892,98.92
"22","Outer Regional Australia","3956","3956",0.3276,32.76
"22","Outer Regional Australia","3959","3959",0.8192,81.92
"22","Outer Regional Australia","3960","3960",0.101,10.1
"22","Outer Regional Australia","3962","3962",0.3735,37.35
"22","Outer Regional Australia","3965","3965",1,100
"22","Outer Regional Australia","3966","3966",0.7848,78.48
"22","Outer Regional Australia","3971","3971",0.1868,18.68
"23","Remote Australia","3284","3284",0.0004,0.04
"23","Remote Australia","3396","3396",1,100
"23","Remote Australia","3418","3418",0.0281,2.81
"23","Remote Australia","3420","3420",0.4555,45.55
"23","Remote Australia","3424","3424",1,100
"23","Remote Australia","3509","3509",1,100
"23","Remote Australia","3512","3512",1,100
"23","Remote Australia","3888","3888",0.0781,7.81
"23","Remote Australia","3889","3889",1,100
"23","Remote Australia","3890","3890",1,100
"23","Remote Australia","3891","3891",1,100
"23","Remote Australia","3892","3892",1,100
"23","Remote Australia","3960","3960",0.0004,0.04
"30","Major Cities of Australia","4000","4000",1,100
"30","Major Cities of Australia","4005","4005",1,100
"30","Major Cities of Australia","4006","4006",1,100
"30","Major Cities of Australia","4007","4007",1,100
"30","Major Cities of Australia","4008","4008",1,100
"30","Major Cities of Australia","4009","4009",1,100
"30","Major Cities of Australia","4010","4010",1,100
"30","Major Cities of Australia","4011","4011",1,100
"30","Major Cities of Australia","4012","4012",1,100
"30","Major Cities of Australia","4013","4013",1,100
"30","Major Cities of Australia","4014","4014",1,100
"30","Major Cities of Australia","4017","4017",1,100
"30","Major Cities of Australia","4018","4018",1,100
"30","Major Cities of Australia","4019","4019",1,100
"30","Major Cities of Australia","4020","4020",1,100
"30","Major Cities of Australia","4021","4021",1,100
"30","Major Cities of Australia","4022","4022",1,100
"30","Major Cities of Australia","4030","4030",1,100
"30","Major Cities of Australia","4031","4031",1,100
"30","Major Cities of Australia","4032","4032",1,100
"30","Major Cities of Australia","4034","4034",1,100
"30","Major Cities of Australia","4035","4035",1,100
"30","Major Cities of Australia","4036","4036",1,100
"30","Major Cities of Australia","4037","4037",1,100
"30","Major Cities of Australia","4051","4051",1,100
"30","Major Cities of Australia","4053","4053",1,100
"30","Major Cities of Australia","4054","4054",1,100
"30","Major Cities of Australia","4055","4055",1,100
"30","Major Cities of Australia","4059","4059",1,100
"30","Major Cities of Australia","4060","4060",1,100
"30","Major Cities of Australia","4061","4061",1,100
"30","Major Cities of Australia","4064","4064",1,100
"30","Major Cities of Australia","4065","4065",1,100
"30","Major Cities of Australia","4066","4066",1,100
"30","Major Cities of Australia","4067","4067",1,100
"30","Major Cities of Australia","4068","4068",1,100
"30","Major Cities of Australia","4069","4069",0.9799,97.99
"30","Major Cities of Australia","4070","4070",1,100
"30","Major Cities of Australia","4072","4072",1,100
"30","Major Cities of Australia","4073","4073",1,100
"30","Major Cities of Australia","4074","4074",1,100
"30","Major Cities of Australia","4075","4075",1,100
"30","Major Cities of Australia","4076","4076",1,100
"30","Major Cities of Australia","4077","4077",1,100
"30","Major Cities of Australia","4078","4078",1,100
"30","Major Cities of Australia","4101","4101",1,100
"30","Major Cities of Australia","4102","4102",1,100
"30","Major Cities of Australia","4103","4103",1,100
"30","Major Cities of Australia","4104","4104",1,100
"30","Major Cities of Australia","4105","4105",1,100
"30","Major Cities of Australia","4106","4106",1,100
"30","Major Cities of Australia","4107","4107",1,100
"30","Major Cities of Australia","4108","4108",1,100
"30","Major Cities of Australia","4109","4109",1,100
"30","Major Cities of Australia","4110","4110",1,100
"30","Major Cities of Australia","4111","4111",1,100
"30","Major Cities of Australia","4112","4112",1,100
"30","Major Cities of Australia","4113","4113",1,100
"30","Major Cities of Australia","4114","4114",1,100
"30","Major Cities of Australia","4115","4115",1,100
"30","Major Cities of Australia","4116","4116",1,100
"30","Major Cities of Australia","4117","4117",1,100
"30","Major Cities of Australia","4118","4118",1,100
"30","Major Cities of Australia","4119","4119",1,100
"30","Major Cities of Australia","4120","4120",1,100
"30","Major Cities of Australia","4121","4121",1,100
"30","Major Cities of Australia","4122","4122",1,100
"30","Major Cities of Australia","4123","4123",1,100
"30","Major Cities of Australia","4124","4124",0.9999,99.99
"30","Major Cities of Australia","4125","4125",1,100
"30","Major Cities of Australia","4127","4127",1,100
"30","Major Cities of Australia","4128","4128",1,100
"30","Major Cities of Australia","4129","4129",1,100
"30","Major Cities of Australia","4130","4130",1,100
"30","Major Cities of Australia","4131","4131",1,100
"30","Major Cities of Australia","4132","4132",1,100
"30","Major Cities of Australia","4133","4133",0.8305,83.05
"30","Major Cities of Australia","4151","4151",1,100
"30","Major Cities of Australia","4152","4152",1,100
"30","Major Cities of Australia","4153","4153",1,100
"30","Major Cities of Australia","4154","4154",1,100
"30","Major Cities of Australia","4155","4155",1,100
"30","Major Cities of Australia","4156","4156",1,100
"30","Major Cities of Australia","4157","4157",1,100
"30","Major Cities of Australia","4158","4158",1,100
"30","Major Cities of Australia","4159","4159",1,100
"30","Major Cities of Australia","4160","4160",1,100
"30","Major Cities of Australia","4161","4161",1,100
"30","Major Cities of Australia","4163","4163",1,100
"30","Major Cities of Australia","4164","4164",1,100
"30","Major Cities of Australia","4165","4165",1,100
"30","Major Cities of Australia","4169","4169",1,100
"30","Major Cities of Australia","4170","4170",1,100
"30","Major Cities of Australia","4171","4171",1,100
"30","Major Cities of Australia","4172","4172",1,100
"30","Major Cities of Australia","4173","4173",1,100
"30","Major Cities of Australia","4174","4174",1,100
"30","Major Cities of Australia","4178","4178",1,100
"30","Major Cities of Australia","4179","4179",1,100
"30","Major Cities of Australia","4205","4205",1,100
"30","Major Cities of Australia","4207","4207",0.8928,89.28
"30","Major Cities of Australia","4208","4208",0.9999,99.99
"30","Major Cities of Australia","4209","4209",1,100
"30","Major Cities of Australia","4210","4210",0.9092,90.92
"30","Major Cities of Australia","4211","4211",0.9453,94.53
"30","Major Cities of Australia","4212","4212",1,100
"30","Major Cities of Australia","4213","4213",0.9582,95.82
"30","Major Cities of Australia","4214","4214",1,100
"30","Major Cities of Australia","4215","4215",1,100
"30","Major Cities of Australia","4216","4216",0.9983,99.83
"30","Major Cities of Australia","4217","4217",1,100
"30","Major Cities of Australia","4218","4218",1,100
"30","Major Cities of Australia","4219","4219",1,100
"30","Major Cities of Australia","4220","4220",1,100
"30","Major Cities of Australia","4221","4221",1,100
"30","Major Cities of Australia","4223","4223",0.9666,96.66
"30","Major Cities of Australia","4224","4224",1,100
"30","Major Cities of Australia","4225","4225",1,100
"30","Major Cities of Australia","4226","4226",1,100
"30","Major Cities of Australia","4227","4227",1,100
"30","Major Cities of Australia","4228","4228",0.8998,89.98
"30","Major Cities of Australia","4229","4229",1,100
"30","Major Cities of Australia","4230","4230",1,100
"30","Major Cities of Australia","4280","4280",0.6953,69.53
"30","Major Cities of Australia","4300","4300",1,100
"30","Major Cities of Australia","4301","4301",1,100
"30","Major Cities of Australia","4303","4303",1,100
"30","Major Cities of Australia","4304","4304",1,100
"30","Major Cities of Australia","4305","4305",1,100
"30","Major Cities of Australia","4306","4306",0.643,64.3
"30","Major Cities of Australia","4500","4500",0.9801,98.01
"30","Major Cities of Australia","4501","4501",1,100
"30","Major Cities of Australia","4502","4502",1,100
"30","Major Cities of Australia","4503","4503",1,100
"30","Major Cities of Australia","4504","4504",0.9802,98.02
"30","Major Cities of Australia","4505","4505",1,100
"30","Major Cities of Australia","4506","4506",1,100
"30","Major Cities of Australia","4508","4508",1,100
"30","Major Cities of Australia","4509","4509",1,100
"30","Major Cities of Australia","4510","4510",0.9166,91.66
"30","Major Cities of Australia","4512","4512",0.6275,62.75
"30","Major Cities of Australia","4516","4516",0.7917,79.17
"30","Major Cities of Australia","4520","4520",0.0375,3.75
"30","Major Cities of Australia","4551","4551",1,100
"30","Major Cities of Australia","4553","4553",0.1682,16.82
"30","Major Cities of Australia","4554","4554",0.2057,20.57
"30","Major Cities of Australia","4556","4556",1,100
"30","Major Cities of Australia","4557","4557",1,100
"30","Major Cities of Australia","4558","4558",1,100
"30","Major Cities of Australia","4559","4559",0.145,14.5
"30","Major Cities of Australia","4560","4560",0.1934,19.34
"30","Major Cities of Australia","4561","4561",0.0689,6.89
"30","Major Cities of Australia","4564","4564",1,100
"30","Major Cities of Australia","4565","4565",0.7818,78.18
"30","Major Cities of Australia","4566","4566",1,100
"30","Major Cities of Australia","4567","4567",1,100
"30","Major Cities of Australia","4572","4572",1,100
"30","Major Cities of Australia","4573","4573",0.996,99.6
"30","Major Cities of Australia","4575","4575",1,100
"31","Inner Regional Australia","4069","4069",0.0201,2.01
"31","Inner Regional Australia","4124","4124",0.0001,0.01
"31","Inner Regional Australia","4133","4133",0.1695,16.95
"31","Inner Regional Australia","4184","4184",1,100
"31","Inner Regional Australia","4207","4207",0.1072,10.72
"31","Inner Regional Australia","4208","4208",0.0001,0.01
"31","Inner Regional Australia","4210","4210",0.0908,9.08
"31","Inner Regional Australia","4211","4211",0.0547,5.47
"31","Inner Regional Australia","4213","4213",0.0418,4.18
"31","Inner Regional Australia","4216","4216",0.0017,0.17
"31","Inner Regional Australia","4223","4223",0.0334,3.34
"31","Inner Regional Australia","4228","4228",0.1002,10.02
"31","Inner Regional Australia","4270","4270",1,100
"31","Inner Regional Australia","4271","4271",1,100
"31","Inner Regional Australia","4272","4272",1,100
"31","Inner Regional Australia","4275","4275",1,100
"31","Inner Regional Australia","4280","4280",0.3047,30.47
"31","Inner Regional Australia","4285","4285",1,100
"31","Inner Regional Australia","4287","4287",0.2929,29.29
"31","Inner Regional Australia","4306","4306",0.2727,27.27
"31","Inner Regional Australia","4307","4307",1,100
"31","Inner Regional Australia","4309","4309",1,100
"31","Inner Regional Australia","4310","4310",0.9609,96.09
"31","Inner Regional Australia","4311","4311",1,100
"31","Inner Regional Australia","4312","4312",1,100
"31","Inner Regional Australia","4313","4313",1,100
"31","Inner Regional Australia","4340","4340",1,100
"31","Inner Regional Australia","4341","4341",1,100
"31","Inner Regional Australia","4342","4342",1,100
"31","Inner Regional Australia","4343","4343",1,100
"31","Inner Regional Australia","4344","4344",1,100
"31","Inner Regional Australia","4345","4345",1,100
"31","Inner Regional Australia","4346","4346",1,100
"31","Inner Regional Australia","4347","4347",1,100
"31","Inner Regional Australia","4350","4350",1,100
"31","Inner Regional Australia","4352","4352",0.9242,92.42
"31","Inner Regional Australia","4354","4354",1,100
"31","Inner Regional Australia","4355","4355",1,100
"31","Inner Regional Australia","4356","4356",1,100
"31","Inner Regional Australia","4357","4357",0.4956,49.56
"31","Inner Regional Australia","4358","4358",1,100
"31","Inner Regional Australia","4359","4359",1,100
"31","Inner Regional Australia","4360","4360",1,100
"31","Inner Regional Australia","4361","4361",1,100
"31","Inner Regional Australia","4362","4362",1,100
"31","Inner Regional Australia","4363","4363",1,100
"31","Inner Regional Australia","4364","4364",1,100
"31","Inner Regional Australia","4365","4365",0.3006,30.06
"31","Inner Regional Australia","4370","4370",0.9906,99.06
"31","Inner Regional Australia","4371","4371",1,100
"31","Inner Regional Australia","4374","4374",1,100
"31","Inner Regional Australia","4400","4400",1,100
"31","Inner Regional Australia","4401","4401",1,100
"31","Inner Regional Australia","4403","4403",1,100
"31","Inner Regional Australia","4404","4404",1,100
"31","Inner Regional Australia","4405","4405",0.9296,92.96
"31","Inner Regional Australia","4500","4500",0.0199,1.99
"31","Inner Regional Australia","4504","4504",0.0198,1.98
"31","Inner Regional Australia","4507","4507",1,100
"31","Inner Regional Australia","4510","4510",0.0834,8.34
"31","Inner Regional Australia","4511","4511",1,100
"31","Inner Regional Australia","4512","4512",0.3725,37.25
"31","Inner Regional Australia","4514","4514",1,100
"31","Inner Regional Australia","4515","4515",0.9526,95.26
"31","Inner Regional Australia","4516","4516",0.2083,20.83
"31","Inner Regional Australia","4517","4517",1,100
"31","Inner Regional Australia","4518","4518",1,100
"31","Inner Regional Australia","4519","4519",1,100
"31","Inner Regional Australia","4520","4520",0.9625,96.25
"31","Inner Regional Australia","4521","4521",1,100
"31","Inner Regional Australia","4550","4550",1,100
"31","Inner Regional Australia","4552","4552",1,100
"31","Inner Regional Australia","4553","4553",0.8318,83.18
"31","Inner Regional Australia","4554","4554",0.7943,79.43
"31","Inner Regional Australia","4555","4555",1,100
"31","Inner Regional Australia","4559","4559",0.855,85.5
"31","Inner Regional Australia","4560","4560",0.8066,80.66
"31","Inner Regional Australia","4561","4561",0.9311,93.11
"31","Inner Regional Australia","4562","4562",1,100
"31","Inner Regional Australia","4563","4563",1,100
"31","Inner Regional Australia","4565","4565",0.2182,21.82
"31","Inner Regional Australia","4568","4568",1,100
"31","Inner Regional Australia","4569","4569",1,100
"31","Inner Regional Australia","4570","4570",0.9912,99.12
"31","Inner Regional Australia","4571","4571",1,100
"31","Inner Regional Australia","4573","4573",0.004,0.4
"31","Inner Regional Australia","4574","4574",1,100
"31","Inner Regional Australia","4580","4580",1,100
"31","Inner Regional Australia","4581","4581",0.7326,73.26
"31","Inner Regional Australia","4605","4605",0.2472,24.72
"31","Inner Regional Australia","4610","4610",0.8597,85.97
"31","Inner Regional Australia","4614","4614",1,100
"31","Inner Regional Australia","4615","4615",0.8531,85.31
"31","Inner Regional Australia","4650","4650",1,100
"31","Inner Regional Australia","4655","4655",1,100
